iter	Logloss
184	0.1352086582
185	0.1340752856
186	0.1334460239
187	0.1327284367
188	0.131382168
189	0.1309615174
190	0.1303842489
191	0.1299762118
192	0.1286149845
193	0.1275831745
194	0.1274197097
195	0.1268982764
196	0.126303496
197	0.1253167257
198	0.1243538017
199	0.1236656527
200	0.1228180378
201	0.1215540611
202	0.1212300567
203	0.1204151383
204	0.120155853
205	0.1194929394
206	0.1188853237
207	0.118387807
208	0.1179515581
209	0.1168454981
210	0.1160750081
211	0.1153950298
212	0.1150475719
213	0.1146969895
214	0.1144791211
215	0.1133278471
216	0.112245521
217	0.1117860757
218	0.1114325039
219	0.1107141928
220	0.1105232351
221	0.109738705
222	0.1089747237
223	0.1082790031
224	0.1077654583
225	0.1069166377
226	0.1062881356
227	0.1057619011
228	0.1049494908
229	0.1045549146
230	0.1037453893
231	0.1032676885
232	0.1026938265
233	0.1020882421
234	0.1011514099
235	0.1006202325
236	0.1001719757
237	0.09942718011
238	0.09890978351
239	0.09867834965
240	0.09825455475
241	0.09793315794
242	0.09767924142
243	0.09673028568
244	0.09619402911
245	0.09593477633
246	0.09523150866
247	0.09490907077
248	0.09449341629
249	0.09426278114
250	0.09377241631
251	0.09335851257
252	0.09282718451
253	0.0919406005
254	0.09147358552
255	0.09111973548
256	0.09085964683
257	0.09056752453
258	0.09028037954
259	0.09001506333
260	0.08978449219
261	0.0896537243
262	0.08913710832
263	0.08842319691
264	0.08731299881
265	0.08697362503
266	0.08679788465
267	0.08657411564
268	0.08628635719
269	0.0852971745
270	0.08496666843
271	0.08448068612
272	0.08439465661
273	0.08378757453
274	0.08350899816
275	0.08302467849
276	0.08238702856
277	0.08193211233
278	0.08157544737
279	0.08103976658
280	0.08038984975
281	0.08000479368
282	0.07980203396
283	0.07928026492
284	0.07865303798
285	0.07844958101
286	0.07835577616
287	0.07785529626
288	0.07768893526
289	0.07725863711
290	0.07696708634
291	0.07654586343
292	0.07626271038
293	0.0759125433
294	0.07573498018
295	0.07523522535
296	0.07477486579
297	0.07444732336
298	0.07427117188
299	0.07409162626
300	0.07394181898
301	0.07324761883
302	0.07289062811
303	0.07261332377
304	0.07219794485
305	0.07204570606
306	0.07138054395
307	0.07121660054
308	0.07088946016
309	0.07051427242
310	0.07003674634
311	0.06984628577
312	0.06964468502
313	0.06956457682
314	0.06950038066
315	0.06926466608
316	0.06879345562
317	0.06864253147
318	0.06847703385
319	0.06816061675
320	0.06805386406
321	0.06769551176
322	0.06760026293
323	0.06747613749
324	0.06715228221
325	0.06661478533
326	0.06615123031
327	0.0657325894
328	0.0655890177
329	0.06545239821
330	0.06515580663
331	0.06480539484
332	0.0645813589
333	0.06419698829
334	0.0640208547
335	0.06384177482
336	0.06337013153
337	0.06303289642
338	0.06251449023
339	0.06201010866
340	0.06184769897
341	0.06152806938
342	0.06096717536
343	0.06077215341
344	0.06058547395
345	0.06048137396
346	0.06025475427
347	0.059987695
348	0.05959692017
349	0.05937812743
350	0.05919604664
351	0.05845182741
352	0.05816981698
353	0.05806702937
354	0.05756463041
355	0.05745688269
356	0.0573568515
357	0.05722556933
358	0.05693503936
359	0.05677885151
360	0.05647760158
361	0.05629506416
362	0.05610107395
363	0.05568897299
364	0.05543568206
365	0.05504958996
366	0.05474554352
367	0.05462968259
368	0.05442507546
369	0.05431010897
370	0.05414988637
371	0.05366689753
372	0.05352126225
373	0.05341276239
374	0.0529274367
375	0.05254270734
376	0.05237281353
377	0.05213163352
378	0.05211921989
379	0.05185365539
380	0.05168135981
381	0.05155238186
382	0.0514617165
383	0.05102622096
384	0.05085119662
385	0.05048557954
386	0.05046204884
387	0.05030593446
388	0.05010983996
389	0.04974759503
390	0.04949414389
391	0.04930724553
392	0.04896335616
393	0.04877558416
394	0.04856355372
395	0.04824552672
396	0.04808682357
397	0.0479727129
398	0.04779343111
399	0.04771136572
400	0.0476022067
401	0.04723812861
402	0.04722642647
403	0.047115102
404	0.04696990687
405	0.04677070778
406	0.04671763902
407	0.0464983526
408	0.04636415725
409	0.04612854749
410	0.04585067939
411	0.04580910484
412	0.04570163321
413	0.04552127768
414	0.04527005794
415	0.04502900797
416	0.04468505296
417	0.04466028398
418	0.04457875519
419	0.04445472846
420	0.04424979506
421	0.04398198757
422	0.04382170014
423	0.04368531413
424	0.04354121772
425	0.04347135729
426	0.04326798643
427	0.04321457158
428	0.04280349041
429	0.04263660062
430	0.04262832792
431	0.04233382101
432	0.04220247518
433	0.04211690447
434	0.04200741552
435	0.04175399935
436	0.04154884334
437	0.04142445702
438	0.04129800009
439	0.04116249088
440	0.0409681417
441	0.04071715955
442	0.0406981582
443	0.0404665578
444	0.04040332119
445	0.04017657342
446	0.04004454502
447	0.03995762317
448	0.03988379655
449	0.03984333858
450	0.03972980002
451	0.03963318987
452	0.03952316186
453	0.03916335759
454	0.03905517047
455	0.03898471569
456	0.0389438553
457	0.03872662072
458	0.03865726824
459	0.03852496577
460	0.03846625577
461	0.03828416099
462	0.03819337419
463	0.03796485499
464	0.03787542582
465	0.03777568682
466	0.03770965952
467	0.03761641164
468	0.03743808907
469	0.03738043645
470	0.0372227397
471	0.03707456671
472	0.03694439567
473	0.03688385217
474	0.03682023622
475	0.03679007985
476	0.03670070745
477	0.03662716734
478	0.03658401715
479	0.03627618861
480	0.03611348137
481	0.03597023199
482	0.03590552782
483	0.03581046454
484	0.03578482652
485	0.03556979946
486	0.0354688432
487	0.03530055302
488	0.03518459802
489	0.03501692035
490	0.03485530817
491	0.03460724442
492	0.03442877373
493	0.03436186003
494	0.03432270528
495	0.03420892467
496	0.03388702561
497	0.03371334479
498	0.03356015533
499	0.03351323302
500	0.03342813677
501	0.033269689
502	0.03319426253
503	0.0331769114
504	0.03301967142
505	0.03293432066
506	0.03278902002
507	0.03274248503
508	0.03266052304
509	0.03262415641
510	0.03255384134
511	0.03248971184
512	0.03233503681
513	0.03219142884
514	0.03207140099
515	0.03194197989
516	0.0318619212
517	0.03177617495
518	0.03144823184
519	0.03131704199
520	0.03126189408
521	0.03113514396
522	0.03098818256
523	0.03096809187
524	0.03088530139
525	0.03085717952
526	0.03069902616
527	0.03067725197
528	0.03064486347
529	0.03052686868
530	0.03025940299
531	0.03020536412
532	0.03015228335
533	0.03013653078
534	0.03005209571
535	0.02998241047
536	0.02993057375
537	0.0298994567
538	0.02985074625
539	0.02974426151
540	0.02958779542
541	0.02950178056
542	0.0293641612
543	0.02914556357
544	0.02907120101
545	0.02897175573
546	0.02884424851
547	0.02882274024
548	0.02876081106
549	0.02872304134
550	0.02864829726
551	0.02846748987
552	0.02833637982
553	0.02826915924
554	0.02813111042
555	0.02804203173
556	0.0279477524
557	0.02794774783
558	0.02794771526
559	0.02792617616
560	0.02789318351
561	0.02785228004
562	0.0278394486
563	0.02776414429
564	0.02763929878
565	0.02758596929
566	0.02754204113
567	0.02738527805
568	0.02728577078
569	0.02719997073
570	0.02715580979
571	0.02701267751
572	0.0269791073
573	0.0268919046
574	0.02683435761
575	0.02671282704
576	0.02664784347
577	0.02662200784
578	0.02660614148
579	0.02654595104
580	0.02642341737
581	0.02631388807
582	0.02627342485
583	0.0261881463
584	0.02606667679
585	0.02600277569
586	0.02593701826
587	0.02584743009
588	0.02578918939
589	0.02558624564
590	0.02549074701
591	0.0254597788
592	0.02543723029
593	0.02533444921
594	0.02530145944
595	0.02519949141
596	0.0251857004
597	0.0251231376
598	0.02506244785
599	0.02494154182
600	0.02494116658
601	0.0248873653
602	0.02481732049
603	0.02481728779
604	0.02470553884
605	0.02469880916
606	0.02462211376
607	0.02451447787
608	0.02446311391
609	0.02438288231
610	0.02435321429
611	0.02423233514
612	0.02421172354
613	0.02412514361
614	0.02397958486
615	0.02384635759
616	0.02371255198
617	0.0235578798
618	0.02347722058
619	0.02345640484
620	0.0233756192
621	0.02336314053
622	0.02334820522
623	0.02333899964
624	0.02318207723
625	0.02309700692
626	0.02308896587
627	0.02305605966
628	0.02297788824
629	0.02294619771
630	0.02289307618
631	0.02278274385
632	0.02270176452
633	0.02265840264
634	0.02259141875
635	0.02258851673
636	0.02256352698
637	0.02256352013
638	0.02254310798
639	0.022484123
640	0.0223576489
641	0.02230007098
642	0.02223813755
643	0.02221119576
644	0.02216660322
645	0.02211553668
646	0.02211549319
647	0.02210875343
648	0.02204253659
649	0.02196867786
650	0.02192842102
651	0.0218548956
652	0.02178826944
653	0.02171879968
654	0.02165517337
655	0.02159262302
656	0.02154492775
657	0.02147856546
658	0.02140473639
659	0.02139724391
660	0.02139038029
661	0.02139036524
662	0.02136193685
663	0.02134701657
664	0.02130552228
665	0.02129382384
666	0.02126312706
667	0.02122426097
668	0.0211738806
669	0.0211456516
670	0.02104798239
671	0.02096843846
672	0.02091015608
673	0.02086391963
674	0.02078951792
675	0.02071308837
676	0.0206815043
677	0.02066840274
678	0.02055699251
679	0.02055698599
680	0.02050833519
681	0.02043729895
682	0.02040158162
683	0.0203854996
684	0.0203398923
685	0.02028375418
686	0.02026238394
687	0.02022845897
688	0.0201575622
689	0.02009336172
690	0.02001331548
691	0.01997568591
692	0.01989735026
693	0.0197772867
694	0.01967628251
695	0.01965169777
696	0.01955629517
697	0.01951167487
698	0.01948985409
699	0.01946200815
700	0.01946200395
701	0.01941530849
702	0.01939541788
703	0.01939468783
704	0.01937965695
705	0.01927415968
706	0.01924367306
707	0.0191554762
708	0.01906270223
709	0.01903211218
710	0.01901604575
711	0.018984052
712	0.01896037069
713	0.01892167216
714	0.01889229199
715	0.01883934221
716	0.01877592394
717	0.01875249755
718	0.01871775757
719	0.01871775595
720	0.01868838556
721	0.01859804714
722	0.01849607764
723	0.01842712456
724	0.01835154279
725	0.01831412267
726	0.01822660872
727	0.01816067555
728	0.01811859204
729	0.01810567732
730	0.01808318146
731	0.0180636999
732	0.01795201833
733	0.01786140583
734	0.01783004656
735	0.01779819484
736	0.01776146626
737	0.01776146626
738	0.01776137458
739	0.01771872961
740	0.01768478495
741	0.01766329912
742	0.01762638778
743	0.01761242106
744	0.01754685812
745	0.01750614666
746	0.01747496568
747	0.01740783826
748	0.01737307216
749	0.01731343933
750	0.01724692052
751	0.01721475998
752	0.01720119002
753	0.01718798004
754	0.01716338702
755	0.01712552511
756	0.01707288604
757	0.01707284056
758	0.0170566232
759	0.01697305706
760	0.01690783513
761	0.0168736746
762	0.01682503606
763	0.0167878135
764	0.01676499533
765	0.01671287141
766	0.01668429374
767	0.01666082628
768	0.01660830469
769	0.01654464668
770	0.01651713779
771	0.01651709927
772	0.01646430776
773	0.01641041554
774	0.01641033437
775	0.01636095445
776	0.01632534572
777	0.01623888123
778	0.01617173202
779	0.01608049958
780	0.01603417966
781	0.01598402657
782	0.01595138339
783	0.01594070366
784	0.01594069447
785	0.01594067907
786	0.01593601807
787	0.01593594934
788	0.01590076801
789	0.01583072707
790	0.01577232556
791	0.01572189885
792	0.01564976438
793	0.01561314247
794	0.01554722448
795	0.01553907084
796	0.01553185968
797	0.01549020851
798	0.01543062717
799	0.01540107971
800	0.01540062335
801	0.01535457314
802	0.01531338414
803	0.0153133576
804	0.01530586814
805	0.01530492127
806	0.0152635468
807	0.01526345498
808	0.01523044858
809	0.0152303819
810	0.01517209275
811	0.01517207494
812	0.01511274327
813	0.01505062312
814	0.01505062205
815	0.01503585325
816	0.01500437179
817	0.01497675321
818	0.01494228934
819	0.01494225741
820	0.01494224187
821	0.01489121605
822	0.0148688263
823	0.0148318038
824	0.01483176238
825	0.01479505768
826	0.01476999115
827	0.01470949503
828	0.01464738318
829	0.01462043817
830	0.01459989608
831	0.01452564007
832	0.01448421974
833	0.01445209477
834	0.01441842073
835	0.01438687761
836	0.01435632145
837	0.01430149616
838	0.01427185132
839	0.0142428643
840	0.01419409802
841	0.01419408455
842	0.01419406776
843	0.01419406128
844	0.01414549062
845	0.01410506803
846	0.01407866033
847	0.01404946917
848	0.01398355422
849	0.01391022903
850	0.01387914785
851	0.01387208363
852	0.01381813966
853	0.01381796365
854	0.01378547887
855	0.01377028538
856	0.01371807715
857	0.0137178985
858	0.01371770248
859	0.01369499346
860	0.01369414216
861	0.01365363244
862	0.01365359325
863	0.01365355736
864	0.01360937299
865	0.013577491
866	0.01357741648
867	0.01356212663
868	0.01353764355
869	0.01353764355
870	0.01350462356
871	0.01346145829
872	0.0133898927
873	0.01336927637
874	0.01332754248
875	0.01332750754
876	0.01330476411
877	0.01327947014
878	0.01326479835
879	0.01326468109
880	0.01323125419
881	0.01323073894
882	0.0132305995
883	0.01323057017
884	0.0132049158
885	0.01318293877
886	0.01316554467
887	0.0131126747
888	0.01309353408
889	0.01309344376
890	0.01306673529
891	0.01302365204
892	0.01302364257
893	0.0130236042
894	0.01302359803
895	0.01302338678
896	0.01300763176
897	0.0129930002
898	0.01295852905
899	0.01292523198
900	0.01289209011
901	0.01284219969
902	0.01280371059
903	0.01276993301
904	0.01274698551
905	0.01274618599
906	0.01266520583
907	0.01266515743
908	0.01263738871
909	0.01263735276
910	0.01263728622
911	0.01262727401
912	0.01262727401
913	0.01260765394
914	0.01260756074
915	0.01260747606
916	0.01260738527
917	0.01255456635
918	0.01252365107
919	0.01247011148
920	0.01242572268
921	0.01239785695
922	0.01239785238
923	0.01236910831
924	0.01236910796
925	0.01236899518
926	0.01236233935
927	0.01236229533
928	0.01236149842
929	0.01233328245
930	0.01233323363
931	0.01233322503
932	0.01229905529
933	0.01229264103
934	0.01229261932
935	0.0122925809
936	0.01229257619
937	0.01227144208
938	0.01227089348
939	0.01227087354
940	0.01227079555
941	0.0122445605
942	0.01224453894
943	0.01224451946
944	0.01224451946
945	0.01224451379
946	0.01224444739
947	0.01220252134
948	0.01217593074
949	0.01217591738
950	0.01215253043
951	0.01215252723
952	0.01213002846
953	0.01206097273
954	0.01202501191
955	0.01202501191
956	0.01198642443
957	0.01198625654
958	0.01198621735
959	0.01198609025
960	0.01198593219
961	0.01198593219
962	0.01196608695
963	0.01196606047
964	0.01196541078
965	0.01194606333
966	0.01189541455
967	0.01187691074
968	0.01187605779
969	0.01182463691
970	0.01179778158
971	0.01179771864
972	0.01179771864
973	0.01179378713
974	0.01179377842
975	0.01179104408
976	0.01176733245
977	0.01176716055
978	0.01176658654
979	0.01175367423
980	0.01174918053
981	0.01174914935
982	0.01174912556
983	0.01173700281
984	0.01169004076
985	0.01168998178
986	0.0116624847
987	0.01164694519
988	0.01164692151
989	0.01164691273
990	0.01162340522
991	0.01159475868
992	0.01155318287
993	0.01155318189
994	0.01155314751
995	0.01153179054
996	0.01150700721
997	0.01150696564
998	0.011471184
999	0.01143160849
